 0.11206822E-01  0.71905297E+00  0.71092963E+00  0.71164221E+00  0.70442408E+00  0.69749570E+00  0.70560724E+00  0.69272035E+00  0.70459020E+00  0.70757955E+00
 0.69561291E+00  0.71395981E+00  0.70297235E+00  0.70177078E+00  0.52018815E+00  0.95484400E+00  0.98058414E+00  0.99711740E+00  0.10179083E+01  0.10092888E+01
 0.96309596E+00  0.10028018E+01  0.99042910E+00  0.10009362E+01  0.10107085E+01  0.10098311E+01  0.10006592E+01  0.97578180E+00  0.98689550E+00
 0.99880779E-02  0.90042239E+00  0.44827488E+00  0.22313318E+00  0.10974946E+00  0.54731209E-01  0.28939756E-01  0.14947160E-01  0.97011961E-02  0.79320930E-02
 0.74176714E-02  0.75589530E-02  0.81086941E-02  0.10059438E-01  0.11957762E+01  0.11958382E+01  0.61841619E+00  0.31283110E+00  0.15894510E+00  0.79848245E-01
 0.40597063E-01  0.23758052E-01  0.16740672E-01  0.14876068E-01  0.14479249E-01  0.14326780E-01  0.14164330E-01  0.13803568E-01  0.13958018E-01
 0.58914840E+02  0.90000000E+02  0.99538928E+00  0.10000000E+01  0.10006363E+01 -0.20182857E+06 -0.20179911E+06  0.29000000E+02  0.40371513E+06  0.40392423E+06
 0.40383207E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E+01  0.75624319E-02
