 0.73379624E+00  0.55519003E+00  0.10212867E+01
 0.13028211E-01  0.17120576E+00  0.34160659E-01
 0.11600000E+03 -0.40410110E+04  0.30000000E+01  0.80880219E+04  0.81006658E+04  0.80911436E+04
