     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000
     0.000     0.000     0.000     0.000     1.000     0.000     1.000     1.000     1.000     2.000
     1.000     3.000     1.000     4.000     1.000     5.000     1.000     6.000     1.000     7.000
     1.000     8.000     1.000     9.000     1.000    10.000     1.000    11.000     1.000    12.000
     1.000    13.000     1.260     0.000     1.186     0.000     0.000     1.292     0.000     0.000
     0.000     1.195     0.000     0.000     0.000     0.000     1.085     0.000     0.000     0.000
     0.000     0.000     1.213     0.000     0.000     0.000     0.000     0.000     0.000     1.117
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     1.195     0.000     0.000
     0.000     0.000     0.000     0.000     0.000     0.000     1.346     0.000     0.000     0.000
     0.000     0.000     0.000     0.000     0.000     0.000     1.232     0.000     0.000     0.000
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     1.171     0.000     0.000
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     1.192
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000
     0.000     0.000     1.121     0.000     0.000     0.000     0.000     0.000     0.000     0.000
     0.000     0.000     0.000     0.000     0.000     0.000     1.206     0.994     0.011     0.000
     0.000     0.000     0.000     0.258     0.048     0.100
